constraint_id,h1,max_tvd,t13_fires,worst_context,d_FR_worst,KL_fwd_worst,KL_rev_worst,asymmetry_ratio,argmax_cl,argmax_idx
civilizational_lifecycle_solara,0,0.9765663749832357,False,institutional,2.772222703177067,3.7940601310374515,6.440685757264533,0.4109229554076471,tangled_rope,rope
civilizational_maintenance_debt,0,0.5805810596199324,False,institutional,1.8045896622753106,10.400459174959087,1.9360337798423504,0.8138511245249932,snare,tangled_rope
clawderberg_recursive_slop,0,0.5805810650030042,False,institutional,1.9671234352659626,12.8193383885768,4.600738424547521,0.6411095264754693,snare,tangled_rope
click_chemistry_paradigm_2026,0,0.970331064828801,False,institutional,2.7335792501537606,3.545586462444744,6.414971302057144,0.44729503913637925,tangled_rope,rope
climate_attribution_2026,3,0.8397655425532727,True,institutional,2.3470334355284894,3.082869608661464,10.521434926674674,0.7069915244311821,tangled_rope,rope
climate_catastrophe_belief,3,0.9289661704361092,True,institutional,2.6469436500054546,5.361286293255591,15.728987467720158,0.6591461272215837,tangled_rope,rope
climate_event_attribution,0,0.9751526731795039,False,institutional,2.8209494937991852,3.7121516804073105,11.357015735862644,0.6731402186328531,tangled_rope,rope
climate_policy_extraction,0,0.9996737891731222,False,institutional,3.1352334062386684,13.099642759316911,20.4654983851049,0.35991577078567366,snare,rope
climate_target_one_point_five,0,0.8766404812924128,False,powerless,2.6818108647670806,13.513574744310386,14.60500932244122,0.07473015278763279,snare,rope
cloudflare_dual_class_asymmetry,0,0.36754247459473965,False,institutional,1.3831478825713346,5.893817870721119,1.0744608102452782,0.8176969777802421,tangled_rope,tangled_rope
clt_convergence_2026,0,0.09863579103813724,False,institutional,0.6237856691241498,0.10340849699810349,0.6392197195539203,0.8382269916981485,mountain,mountain
cmr_001,0,0.3620916598422964,False,institutional,1.6673726190804858,6.4532404266091214,4.583096594499083,0.2897991874591773,tangled_rope,tangled_rope
cn_tech_decoupling_security_software,6,0.8467404083674074,True,institutional,2.644851072658454,13.681634164399453,14.219487096234637,0.0378250585407971,snare,rope
cobra_effect,5,0.8896636410748406,True,institutional,2.6645534159383755,11.800671783749909,14.391771685985526,0.18004037020395403,tangled_rope,rope
codex_access,0,0.26465286787578995,False,institutional,1.4412624298952812,5.2680178077227415,2.7752558538306387,0.47318783741349457,tangled_rope,tangled_rope
coe_ukraine_reparations_register,0,0.8166100130205824,False,institutional,2.4539326365941343,9.072917767470724,11.185845694195095,0.1888929978553948,tangled_rope,rope
coffee_cardiovascular_2026,0,0.9575084167636186,False,institutional,2.6622584568209335,3.17523935328337,6.24661273161132,0.49168621624085956,tangled_rope,rope
cognitive_bicycle_scaffold,0,0.7401435562491497,False,institutional,1.9773960228755831,3.8674379182988092,1.3400747694845419,0.6534980527692588,tangled_rope,rope
